0,1,2,3,4,5
0.635528778863341,-0.125501065539601,0.09999999999989484,1.0039741886323699,0.264572275982968,-0.0262063668871037
0.612145585882158,0.277056439137595,0.09999999999989484,1.00117581501955,0.0446413981992486,0.0215598363752199
0.21463130520203602,-0.11921110452902,0.09999999999989484,1.03053548908182,0.20921648227156892,-0.10987200515117301
0.296472480636179,-0.213560519687737,0.09999999999989484,1.0003276702424,0.00929467943978807,-0.0064105071054310295
0.7465989455239642,0.30850624419050104,0.09999999999989484,1.0725322954018102,0.00674351756739912,0.013005879406297
0.430925840277985,0.314796205201082,0.09999999999989484,1.02252838509964,-0.0431514348515477,-0.00398718705830582
0.6822951648257091,0.314796205201082,0.09999999999989484,1.0450965408833601,0.0284896549203714,0.016349326717004998
0.302318278881475,0.295926322169339,0.09999999999989484,1.07574428586831,-0.0442725649026574,-0.0288931328493909
0.430925840277985,-0.213560519687737,0.09999999999989484,1.09772819102723,-0.0563698324856036,0.00983137035115933
0.46600062974976003,-0.06889141644437,0.09999999999989484,0.7190362706373009,-0.4626035313764071,-0.08547179619901299
0.4718464279950561,0.0380379207355102,0.09999999999989484,0.707777038822739,-0.389478621483089,-0.0543115320662303
0.31400987537206604,0.14496725791539006,0.09999999999989484,1.1871036545820701,-0.180785131721582,-0.0975741244081605
0.571224998165087,0.13867729690480898,0.09999999999989484,0.746088136451974,0.0344951556884304,0.0254294954530423
0.331547270107954,0.10093753084132198,0.09999999999989484,1.1886581977912,-0.30257054544668105,-0.144796202032681
0.23801449818321999,0.20157690701062106,0.09999999999989484,1.14884338386609,-0.0353749461679963,-0.0673309970029522
0.27893508590029104,0.277056439137595,0.09999999999989484,1.09203858069839,-0.0385243466843838,-0.0373554660000466
0.524458612202719,-0.06889141644437,0.09999999999989484,0.9757044233824972,0.0183127684311468,-0.18880734720106893
0.501075419221536,-0.06889141644437,0.09999999999989484,0.823994765771391,-0.286538429914596,-0.166033598822764
0.419234243787393,-0.106631182507857,0.09999999999989484,0.691888322062677,-0.289787658438805,0.0198516590248026
0.4016968490515049,0.283346400148176,0.09999999999989484,1.03140496080032,-0.0595211146944974,-0.0107116310248174
0.384159454315617,0.30850624419050104,0.09999999999989484,1.03747083379704,-0.0499231506188247,-0.0112988434592467
0.6647577700898211,-0.251300285751224,0.09999999999989484,1.0025107913748001,0.0855737533622392,0.00934097428722275
0.31400987537206604,0.20157690701062106,0.09999999999989484,1.11670242024781,-0.103699986964487,-0.0538066898626567
0.769982138505148,0.10093753084132198,0.09999999999989484,1.04996321975109,0.164694313460684,-0.125772259349412
0.21463130520203602,-0.131791026550182,0.09999999999989484,1.02467978158037,0.18426957050694198,-0.0964912427002687
0.617991384127454,0.289636361158758,0.09999999999989484,1.01171608255226,0.0368140370615307,0.0196256988159719
0.5419960069386071,-0.276460129793549,0.09999999999989484,1.0735101475130602,0.0459536930414356,0.00208152706843187
0.34323886659854597,-0.138080987560763,0.09999999999989484,0.88776710068315,-0.0816130852272919,0.0430851543250804
0.4016968490515049,0.119807413873066,0.09999999999989484,0.9879437915274641,-0.285030809295399,-0.0458102299407441
0.226322901692628,-0.17582075362424998,0.09999999999989484,1.02622081211589,0.0880978562493855,-0.0581124090366396
0.34908466484384204,0.15125721892597102,0.09999999999989484,1.09761325502247,-0.196289953679493,-0.0606048827611009
0.781673734995739,-0.23243040271948104,0.09999999999989484,0.9200113457591541,0.0181141128564235,0.0210797987955713
0.6706035683351171,-0.0500215334126265,0.09999999999989484,0.859394847930986,0.37950270905289896,-0.050339270571364
0.781673734995739,-0.0563114944232076,0.09999999999989484,0.679750336532269,0.150601044077923,-0.04449468924785
0.524458612202719,0.0443278817460913,0.09999999999989484,0.5750059505842471,-0.23073239701464998,-0.0592053482961869
0.740753147278668,-0.125501065539601,0.09999999999989484,0.823676946778394,0.168446597378112,0.00313512682754691
0.36662205957973,0.321086166211663,0.09999999999989484,1.0469724486619698,-0.0441157977316403,-0.014421512772948
0.617991384127454,-0.0877612994761136,0.09999999999989484,1.00615050772791,0.375988508468124,-0.0663690516530106
0.21463130520203602,0.0631977647778348,0.09999999999989484,0.4233026279667601,0.241480610763099,-0.10384115083115
0.40754264729680106,0.0631977647778348,0.09999999999989484,0.8899437196700859,-0.42218018496156,-0.0688609228853589
0.676449366580413,-0.06889141644437,0.09999999999989484,0.8746722350459241,0.34015611912725396,-0.0379911638658694
0.553687603429199,0.327376127222245,0.09999999999989484,1.0051448296593801,-0.000638856400647578,0.012631748134882001
0.7641363402598521,0.13867729690480898,0.09999999999989484,1.1000227308129198,0.17877884913006198,-0.069400840925347
0.6939867613163011,-0.144370948571344,0.09999999999989484,0.9140048446628892,0.18917484853668398,0.000343848231724068
0.232168699937924,0.214156829031783,0.09999999999989484,1.14317184790768,-0.0296823852744798,-0.06499754223315403
0.35493046308913795,-0.169530792613669,0.09999999999989484,0.9742966459268659,-0.0762952473486569,0.0293204382992787
0.5946081911462701,0.0506178427566725,0.09999999999989484,0.6890693252314151,0.26261553415394,-0.0573691636610756
0.378313656070322,-0.23243040271948104,0.09999999999989484,1.0441442764470101,-0.0415183309221599,0.0109211411653687
0.7056783578068921,-0.125501065539601,0.09999999999989484,0.87354804377727,0.20692370207039493,-0.00262895175458446
0.31400987537206604,0.0191680377037666,0.09999999999989484,0.5668468308612571,-0.068185365091477,-0.258188354792213
0.44846323501387203,0.13238733589422802,0.09999999999989484,0.8918822404272321,-0.20918125764434808,-0.00838142076207455
0.653066173599229,0.283346400148176,0.09999999999989484,1.02723123424633,0.04755627412375401,0.0197530455839585
0.553687603429199,0.30850624419050104,0.09999999999989484,0.995776508081951,0.001278197752265,0.0146477280414712
0.3607762613344339,0.23931667307410798,0.09999999999989484,1.05723854048837,-0.0931383997499295,-0.0266206542636494
0.7290615507880759,0.15125721892597102,0.09999999999989484,1.01963388851971,0.261931836740853,-0.026818878091432997
0.781673734995739,0.295926322169339,0.09999999999989484,1.08290496972499,-0.0139067158199366,0.010751983678096
0.4016968490515049,-0.0751813774549512,0.09999999999989484,0.5502178688722089,-0.32800307653729305,-0.0009406976738549572
0.582916594655678,-0.11921110452902,0.09999999999989484,1.14085230425738,0.29173592401603804,-0.0684400666797317
0.232168699937924,-0.20098059766657506,0.09999999999989484,1.02933361793685,0.0546316662062079,-0.0443086817202938
0.717369954297484,-0.23872036373006197,0.09999999999989484,0.9606999374192141,0.0708546286625534,0.0150076161067167
0.5361502086933111,-0.138080987560763,0.09999999999989484,1.23681143602673,0.16619342637928305,-0.0735992151380771
0.647220375353933,-0.17582075362424998,0.09999999999989484,1.00288861325504,0.17051365833142906,-0.00335485916981698
0.413388445542097,0.0443278817460913,0.09999999999989484,0.843442899847913,-0.46703454707655995,-0.0794805831964687
0.413388445542097,0.314796205201082,0.09999999999989484,1.02898043660103,-0.0438167126605105,-0.00647487726543734
0.372467857825026,0.188996984989459,0.09999999999989484,1.05352189569142,-0.143483319815621,-0.0335422839283553
0.33739306835325,-0.0940512604866947,0.09999999999989484,0.6026101990226981,0.0026386723476130303,0.047815117856992995
0.477692226240352,-0.2261404417089,0.09999999999989484,1.12168170282073,0.00104735116805517,-0.00011111227728686201
0.6822951648257091,-0.25759024676180603,0.09999999999989484,0.9905163831427248,0.0756660750725425,0.0116727735798067
0.35493046308913795,-0.0563114944232076,0.09999999999989484,0.407295247339933,-0.129549229491804,-0.0172159905974845
0.2438602964285161,-0.18211071463483106,0.09999999999989484,1.00730849763531,0.0714961171328364,-0.0400975786839473
0.553687603429199,-0.0437315724020453,0.09999999999989484,0.8709496468182859,0.21829926252361398,-0.18642259380208398
0.39585105080620897,0.15125721892597102,0.09999999999989484,1.01115021736649,-0.20937113708242105,-0.0331935779108841
0.512767015712127,-0.0122817673491393,0.09999999999989484,0.637086024138379,-0.308909901535117,-0.15548961674941
0.46600062974976003,0.0191680377037666,0.09999999999989484,0.680895184707852,-0.4318491021517271,-0.0698150423231648
0.571224998165087,0.20786686802120202,0.09999999999989484,0.9131643229811808,0.0409068071951445,0.0281764935414224
0.518612813957423,0.30850624419050104,0.09999999999989484,0.9955022261423481,-0.013717272005008,0.0111832417084982
0.372467857825026,-0.23872036373006197,0.09999999999989484,1.0412718451135001,-0.0330580739957282,0.00820974352863092
